timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741458461034,207,Signup,200,OK,Load Test 1-1,text,true,,530,271,3,3,http://localhost:6400/api/users,165,0,3
1741458461134,145,Signup,200,OK,Load Test 1-2,text,true,,528,271,3,3,http://localhost:6400/api/users,115,0,1
1741458461241,146,Login,200,OK,Load Test 1-1,text,true,,849,238,4,4,http://localhost:6400/api/auth,115,0,0
1741458461387,0,Login-0,200,OK,Load Test 1-1,text,true,,301,0,4,4,null,0,0,0
1741458461233,186,Signup,200,OK,Load Test 1-3,text,true,,530,271,4,4,http://localhost:6400/api/users,157,0,0
1741458461279,145,Login,200,OK,Load Test 1-2,text,true,,855,238,4,4,http://localhost:6400/api/auth,117,0,0
1741458461424,0,Login-0,200,OK,Load Test 1-2,text,true,,301,0,4,4,null,0,0,0
1741458461334,159,Signup,200,OK,Load Test 1-4,text,true,,530,271,5,5,http://localhost:6400/api/users,126,0,0
1741458461387,168,Signup,200,OK,Load Test 1-1,text,true,,528,271,6,6,http://localhost:6400/api/users,138,0,0
1741458461419,139,Login,200,OK,Load Test 1-3,text,true,,850,238,6,6,http://localhost:6400/api/auth,109,0,0
1741458461558,0,Login-0,200,OK,Load Test 1-3,text,true,,300,0,6,6,null,0,0,0
1741458461434,181,Signup,200,OK,Load Test 1-5,text,true,,532,271,6,6,http://localhost:6400/api/users,150,0,0
1741458461424,196,Signup,200,OK,Load Test 1-2,text,true,,528,271,6,6,http://localhost:6400/api/users,164,0,0
1741458461493,140,Login,200,OK,Load Test 1-4,text,true,,851,238,6,6,http://localhost:6400/api/auth,111,0,0
1741458461632,1,Login-0,200,OK,Load Test 1-4,text,true,,301,0,6,6,null,0,0,0
1741458461533,169,Signup,200,OK,Load Test 1-6,text,true,,530,271,7,7,http://localhost:6400/api/users,139,0,1
1741458461555,159,Login,200,OK,Load Test 1-1,text,true,,849,238,7,7,http://localhost:6400/api/auth,127,0,0
1741458461714,0,Login-0,200,OK,Load Test 1-1,text,true,,301,0,7,7,null,0,0,0
1741458461558,188,Signup,200,OK,Load Test 1-3,text,true,,526,271,8,8,http://localhost:6400/api/users,155,0,0
1741458461616,164,Login,200,OK,Load Test 1-5,text,true,,851,238,8,8,http://localhost:6400/api/auth,129,0,0
1741458461780,0,Login-0,200,OK,Load Test 1-5,text,true,,301,0,8,8,null,0,0,0
1741458461620,171,Login,200,OK,Load Test 1-2,text,true,,849,238,8,8,http://localhost:6400/api/auth,141,0,0
1741458461791,0,Login-0,200,OK,Load Test 1-2,text,true,,301,0,8,8,null,0,0,0
1741458461633,220,Signup,200,OK,Load Test 1-4,text,true,,528,273,9,9,http://localhost:6400/api/users,191,0,0
1741458461633,227,Signup,200,OK,Load Test 1-7,text,true,,526,273,9,9,http://localhost:6400/api/users,196,0,1
1741458461703,163,Login,200,OK,Load Test 1-6,text,true,,851,238,9,9,http://localhost:6400/api/auth,130,0,0
1741458461866,0,Login-0,200,OK,Load Test 1-6,text,true,,301,0,9,9,null,0,0,0
1741458461746,177,Login,200,OK,Load Test 1-3,text,true,,848,238,9,9,http://localhost:6400/api/auth,147,0,0
1741458461923,0,Login-0,200,OK,Load Test 1-3,text,true,,300,0,9,9,null,0,0,0
1741458461715,215,Signup,200,OK,Load Test 1-1,text,true,,526,273,9,9,http://localhost:6400/api/users,186,0,0
1741458461734,443,Signup,200,OK,Load Test 1-8,text,true,,526,273,12,12,http://localhost:6400/api/users,214,0,0
1741458461930,249,Login,200,OK,Load Test 1-1,text,true,,854,239,12,12,http://localhost:6400/api/auth,138,0,0
1741458462179,0,Login-0,200,OK,Load Test 1-1,text,true,,302,0,12,12,null,0,0,0
1741458461860,326,Login,200,OK,Load Test 1-7,text,true,,850,239,12,12,http://localhost:6400/api/auth,180,0,0
1741458462186,0,Login-0,200,OK,Load Test 1-7,text,true,,302,0,12,12,null,0,0,0
1741458461854,361,Login,200,OK,Load Test 1-4,text,true,,850,239,12,12,http://localhost:6400/api/auth,145,0,0
1741458462215,0,Login-0,200,OK,Load Test 1-4,text,true,,302,0,12,12,null,0,0,0
1741458461781,447,Signup,200,OK,Load Test 1-5,text,true,,528,273,12,12,http://localhost:6400/api/users,407,0,0
1741458461833,423,Signup,200,OK,Load Test 1-9,text,true,,526,273,13,13,http://localhost:6400/api/users,348,0,1
1741458462034,289,Signup,200,OK,Load Test 1-11,text,true,,530,273,13,13,http://localhost:6400/api/users,240,0,1
1741458462177,159,Login,200,OK,Load Test 1-8,text,true,,854,239,14,14,http://localhost:6400/api/auth,126,0,0
1741458462335,0,Login-0,200,OK,Load Test 1-8,text,true,,302,0,14,14,null,0,0,0
1741458461934,420,Signup,200,OK,Load Test 1-10,text,true,,528,273,14,14,http://localhost:6400/api/users,386,0,0
1741458462135,227,Signup,200,OK,Load Test 1-12,text,true,,528,273,14,14,http://localhost:6400/api/users,197,0,1
1741458462186,235,Signup,200,OK,Load Test 1-7,text,true,,530,273,14,14,http://localhost:6400/api/users,194,0,0
1741458462179,247,Signup,200,OK,Load Test 1-1,text,true,,528,273,14,14,http://localhost:6400/api/users,215,0,0
1741458462229,214,Login,200,OK,Load Test 1-5,text,true,,856,239,15,15,http://localhost:6400/api/auth,181,0,0
1741458462442,0,Login-0,200,OK,Load Test 1-5,text,true,,302,0,15,15,null,0,0,0
1741458461923,536,Signup,200,OK,Load Test 1-3,text,true,,526,273,15,15,http://localhost:6400/api/users,496,0,0
1741458462256,221,Login,200,OK,Load Test 1-9,text,true,,852,239,15,15,http://localhost:6400/api/auth,192,0,0
1741458462476,0,Login-0,200,OK,Load Test 1-9,text,true,,302,0,15,15,null,0,0,0
1741458462215,271,Signup,200,OK,Load Test 1-4,text,true,,528,273,15,15,http://localhost:6400/api/users,240,0,0
1741458461791,701,Signup,200,OK,Load Test 1-2,text,true,,530,273,15,15,http://localhost:6400/api/users,384,0,0
1741458461866,636,Signup,200,OK,Load Test 1-6,text,true,,526,273,15,15,http://localhost:6400/api/users,603,0,0
1741458462234,295,Signup,200,OK,Load Test 1-13,text,true,,528,273,15,15,http://localhost:6400/api/users,266,0,0
1741458462322,228,Login,200,OK,Load Test 1-11,text,true,,855,239,16,16,http://localhost:6400/api/auth,186,0,0
1741458462550,0,Login-0,200,OK,Load Test 1-11,text,true,,303,0,16,16,null,0,0,0
1741458462353,198,Login,200,OK,Load Test 1-10,text,true,,851,239,16,16,http://localhost:6400/api/auth,159,0,0
1741458462551,0,Login-0,200,OK,Load Test 1-10,text,true,,303,0,16,16,null,0,0,0
1741458462335,283,Signup,200,OK,Load Test 1-8,text,true,,528,273,16,16,http://localhost:6400/api/users,252,0,0
1741458462333,293,Signup,200,OK,Load Test 1-14,text,true,,530,273,16,16,http://localhost:6400/api/users,258,0,2
1741458462425,223,Login,200,OK,Load Test 1-1,text,true,,852,239,17,17,http://localhost:6400/api/auth,187,0,0
1741458462648,0,Login-0,200,OK,Load Test 1-1,text,true,,302,0,17,17,null,0,0,0
1741458462421,243,Login,200,OK,Load Test 1-7,text,true,,856,239,17,17,http://localhost:6400/api/auth,200,0,0
1741458462664,0,Login-0,200,OK,Load Test 1-7,text,true,,302,0,17,17,null,0,0,0
1741458462491,679,Login,200,OK,Load Test 1-2,text,true,,852,239,22,22,http://localhost:6400/api/auth,236,0,0
1741458463170,0,Login-0,200,OK,Load Test 1-2,text,true,,302,0,22,22,null,0,0,0
1741458462485,689,Login,200,OK,Load Test 1-4,text,true,,852,239,22,22,http://localhost:6400/api/auth,169,0,0
1741458463174,0,Login-0,200,OK,Load Test 1-4,text,true,,302,0,22,22,null,0,0,0
1741458462501,686,Login,200,OK,Load Test 1-6,text,true,,854,239,22,22,http://localhost:6400/api/auth,219,0,0
1741458463187,0,Login-0,200,OK,Load Test 1-6,text,true,,302,0,22,22,null,0,0,0
1741458462528,664,Login,200,OK,Load Test 1-13,text,true,,851,239,22,22,http://localhost:6400/api/auth,296,0,0
1741458463192,0,Login-0,200,OK,Load Test 1-13,text,true,,303,0,22,22,null,0,0,0
1741458462458,740,Login,200,OK,Load Test 1-3,text,true,,849,239,22,22,http://localhost:6400/api/auth,199,0,0
1741458463198,0,Login-0,200,OK,Load Test 1-3,text,true,,301,0,22,22,null,0,0,0
1741458462362,847,Login,200,OK,Load Test 1-12,text,true,,853,239,22,22,http://localhost:6400/api/auth,551,0,0
1741458463209,0,Login-0,200,OK,Load Test 1-12,text,true,,303,0,22,22,null,0,0,0
1741458462433,791,Signup,200,OK,Load Test 1-15,text,true,,526,273,22,22,http://localhost:6400/api/users,740,0,1
1741458462534,699,Signup,200,OK,Load Test 1-16,text,true,,528,273,22,22,http://localhost:6400/api/users,646,0,0
1741458462476,762,Signup,200,OK,Load Test 1-9,text,true,,526,273,23,23,http://localhost:6400/api/users,719,0,0
1741458462442,803,Signup,200,OK,Load Test 1-5,text,true,,530,273,23,23,http://localhost:6400/api/users,755,0,0
1741458462633,638,Signup,200,OK,Load Test 1-17,text,true,,528,273,23,23,http://localhost:6400/api/users,587,0,1
1741458462627,680,Login,200,OK,Load Test 1-14,text,true,,856,239,23,23,http://localhost:6400/api/auth,219,0,0
1741458463307,0,Login-0,200,OK,Load Test 1-14,text,true,,302,0,23,23,null,0,0,0
1741458462618,702,Login,200,OK,Load Test 1-8,text,true,,850,239,23,23,http://localhost:6400/api/auth,217,0,0
1741458463320,0,Login-0,200,OK,Load Test 1-8,text,true,,302,0,23,23,null,0,0,0
1741458462551,773,Signup,200,OK,Load Test 1-10,text,true,,528,273,23,23,http://localhost:6400/api/users,729,0,0
1741458462550,793,Signup,200,OK,Load Test 1-11,text,true,,526,273,24,24,http://localhost:6400/api/users,743,0,0
1741458462834,558,Signup,200,OK,Load Test 1-19,text,true,,526,273,24,24,http://localhost:6400/api/users,494,0,1
1741458462664,741,Signup,200,OK,Load Test 1-7,text,true,,528,273,24,24,http://localhost:6400/api/users,685,0,0
1741458462734,674,Signup,200,OK,Load Test 1-18,text,true,,526,273,24,24,http://localhost:6400/api/users,621,0,1
1741458462648,762,Signup,200,OK,Load Test 1-1,text,true,,528,273,24,24,http://localhost:6400/api/users,716,0,0
1741458463225,241,Login,200,OK,Load Test 1-15,text,true,,855,239,25,25,http://localhost:6400/api/auth,207,0,0
1741458463465,1,Login-0,200,OK,Load Test 1-15,text,true,,303,0,25,25,null,0,0,0
1741458462932,566,Signup,200,OK,Load Test 1-20,text,true,,526,273,25,25,http://localhost:6400/api/users,538,0,1
1741458463033,478,Signup,200,OK,Load Test 1-21,text,true,,526,273,25,25,http://localhost:6400/api/users,449,0,1
1741458463132,380,Signup,200,OK,Load Test 1-22,text,true,,528,273,25,25,http://localhost:6400/api/users,353,0,0
1741458463170,438,Signup,200,OK,Load Test 1-2,text,true,,530,273,26,26,http://localhost:6400/api/users,408,0,0
1741458463233,945,Login,200,OK,Load Test 1-16,text,true,,851,239,32,32,http://localhost:6400/api/auth,433,0,0
1741458464178,0,Login-0,200,OK,Load Test 1-16,text,true,,303,0,32,32,null,0,0,0
1741458463174,1011,Signup,200,OK,Load Test 1-4,text,true,,528,273,32,32,http://localhost:6400/api/users,407,0,0
1741458463239,953,Login,200,OK,Load Test 1-9,text,true,,854,239,32,32,http://localhost:6400/api/auth,442,0,0
1741458464192,0,Login-0,200,OK,Load Test 1-9,text,true,,302,0,32,32,null,0,0,0
1741458463325,872,Login,200,OK,Load Test 1-10,text,true,,851,239,32,32,http://localhost:6400/api/auth,450,0,0
1741458464197,0,Login-0,200,OK,Load Test 1-10,text,true,,303,0,32,32,null,0,0,0
1741458463187,1013,Signup,200,OK,Load Test 1-6,text,true,,526,273,32,32,http://localhost:6400/api/users,419,0,0
1741458463245,959,Login,200,OK,Load Test 1-5,text,true,,852,239,32,32,http://localhost:6400/api/auth,514,0,0
1741458464204,0,Login-0,200,OK,Load Test 1-5,text,true,,302,0,32,32,null,0,0,0
1741458463271,939,Login,200,OK,Load Test 1-17,text,true,,851,239,32,32,http://localhost:6400/api/auth,495,0,0
1741458464210,0,Login-0,200,OK,Load Test 1-17,text,true,,303,0,32,32,null,0,0,0
1741458463405,826,Login,200,OK,Load Test 1-7,text,true,,852,239,32,32,http://localhost:6400/api/auth,455,0,0
1741458464231,0,Login-0,200,OK,Load Test 1-7,text,true,,302,0,32,32,null,0,0,0
1741458463409,836,Login,200,OK,Load Test 1-18,text,true,,854,239,33,33,http://localhost:6400/api/auth,462,0,0
1741458464245,0,Login-0,200,OK,Load Test 1-18,text,true,,302,0,33,33,null,0,0,0
1741458463410,839,Login,200,OK,Load Test 1-1,text,true,,856,239,33,33,http://localhost:6400/api/auth,475,0,0
1741458464249,0,Login-0,200,OK,Load Test 1-1,text,true,,302,0,33,33,null,0,0,0
1741458463498,755,Login,200,OK,Load Test 1-20,text,true,,855,239,33,33,http://localhost:6400/api/auth,457,0,0
1741458464253,0,Login-0,200,OK,Load Test 1-20,text,true,,303,0,33,33,null,0,0,0
1741458463511,744,Login,200,OK,Load Test 1-21,text,true,,855,239,33,33,http://localhost:6400/api/auth,450,0,0
1741458464255,0,Login-0,200,OK,Load Test 1-21,text,true,,301,0,33,33,null,0,0,0
1741458463513,749,Login,200,OK,Load Test 1-22,text,true,,851,239,33,33,http://localhost:6400/api/auth,456,0,0
1741458464262,0,Login-0,200,OK,Load Test 1-22,text,true,,303,0,33,33,null,0,0,0
1741458463209,1059,Signup,200,OK,Load Test 1-12,text,true,,526,273,33,33,http://localhost:6400/api/users,973,0,0
1741458463192,1124,Signup,200,OK,Load Test 1-13,text,true,,530,273,33,33,http://localhost:6400/api/users,1011,0,0
1741458463198,1140,Signup,200,OK,Load Test 1-3,text,true,,526,273,34,34,http://localhost:6400/api/users,1009,0,0
1741458463234,1108,Signup,200,OK,Load Test 1-23,text,true,,528,273,34,34,http://localhost:6400/api/users,983,0,0
1741458463333,1013,Signup,200,OK,Load Test 1-24,text,true,,526,273,34,34,http://localhost:6400/api/users,889,0,1
1741458463434,914,Signup,200,OK,Load Test 1-25,text,true,,530,273,34,34,http://localhost:6400/api/users,801,0,1
1741458463466,887,Signup,200,OK,Load Test 1-15,text,true,,530,273,34,34,http://localhost:6400/api/users,772,0,0
1741458463533,824,Signup,200,OK,Load Test 1-26,text,true,,526,273,34,34,http://localhost:6400/api/users,711,0,1
1741458463608,791,Login,200,OK,Load Test 1-2,text,true,,850,239,34,34,http://localhost:6400/api/auth,713,0,0
1741458464399,0,Login-0,200,OK,Load Test 1-2,text,true,,302,0,34,34,null,0,0,0
